PROGRAMA,CODIGO_SNIP,CODIGO_UNIFICADO,NOMBRE_PROYECTO,UNIDAD_EJECUTORA,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,BENEFICIARIOS,COSTO_TOTAL_INVERSION,MODALIDAD_FINANCIAMIENTO,ETAPA,ESTADO,FECHA_INICIO,FECHA_FIN,ESTADO_PIP_MEF,LATITUD,LONGITUD
PNSR,276327,2197193,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO INTEGRAL EN LA COMUNIDAD DE CHOQUECHAMBI CARPANI, DISTRITO DE MUNANI - AZANGARO - PUNO",MUNICIPALIDAD DISTRITAL DE MUÑANI,PUNO,AZANGARO,MUÑANI,210208,765,1767080.53,TRANSFERENCIA,OBRA,CONCLUIDO,2014-08-04,2015-04-30,ACTIVO,-14.75867999999997,-69.95706999999999
PNSR,209120,2154470,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y LETRINAS SANITARIAS EN EL CENTRO POBLADO DE VENTANAS Y EN LOS CASERIO DE CASAÑA, CHUGURBAMBA Y QUERQUERPAMPA, DISTRITO DE SANAGORAN - SANCHEZ CARRION - LA LIBERTAD",MUNICIPALIDAD DISTRITAL DE SANAGORAN,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,130906,2895,9429988.48,TRANSFERENCIA,OBRA,CONCLUIDO,2014-12-19,2015-09-14,ACTIVO,-7.80105999999995,-78.21527999999995
PNSR,199144,2209230,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y DISPOSICION DE EXCRETAS DE LA LOCALIDAD DE YAURIFINA CATUYO CHICO DEL, DISTRITO DE SAN ANTON - AZANGARO - PUNO",MUNICIPALIDAD DISTRITAL DE SAN ANTON,PUNO,AZANGARO,SAN ANTON,210211,320,904674.53,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-02,2015-01-29,ACTIVO,-14.398279999999943,-70.27310999999997
PNSR,246207,2173700,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE SAN CRISTO Y SUS ANEXOS, DISTRITO DE CRISTO NOS VALGA - SECHURA - PIURA",MUNICIPALIDAD DISTRITAL DE CRISTO NOS VALGA,PIURA,SECHURA,CRISTO NOS VALGA,200804,3634,5583851.72,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-22,2015-07-30,ACTIVO,-5.481359999999938,-80.60116999999997
PNSR,221105,2196944,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS EN EL SECTOR CHOQUESANI DE LA COMUNIDAD DE TUPAC AMARU, DISTRITO DE SAN ANTON - AZANGARO - PUNO",MUNICIPALIDAD DISTRITAL DE SAN ANTON,PUNO,AZANGARO,SAN ANTON,210211,545,1620023.87,TRANSFERENCIA,OBRA,CONCLUIDO,2014-07-21,2015-03-31,ACTIVO,-14.398279999999943,-70.27310999999997
PNSR,224259,2225978,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE DE VIZCAS-CARLOS TIJERO, DISTRITO DE PALPA , PROVINCIA DE PALPA - ICA",MUNICIPALIDAD PROVINCIAL DE PALPA,ICA,PALPA,LLIPATA,110401,4901,5117432.8,TRANSFERENCIA,OBRA,PARALIZADA,2015-12-24,2023-09-23,ACTIVO,-14.573909999999955,-75.20876999999996
PNSR,210243,2204337,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE E INSTALACION DEL SISTEMA DE ALCANTARILLADO SANITARIO DE LAS LOCALIDADES DE LUISPATA Y CHILCARACCRA, DEL DISTRITO DE TALAVERA, PROVINCIA DE ANDAHUAYLAS - APURIMAC",MUNICIPALIDAD DISTRITAL DE TALAVERA,APURIMAC,ANDAHUAYLAS,TALAVERA,30216,1730,3009974.28,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-10,2015-05-21,ACTIVO,-13.653329999999926,-73.42884999999995
PNSR,229210,2217450,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE E INSTALACION DEL SISTEMA DE ALCANTARILLADO SANITARIO DE LA LOCALIDAD DE PAMPAMARCA Y ANEXOS, DEL DISTRITO DE TALAVERA, PROVINCIA DE ANDAHUAYLAS - APURIMAC",MUNICIPALIDAD DISTRITAL DE TALAVERA,APURIMAC,ANDAHUAYLAS,TALAVERA,30216,2540,4978158.0,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-08,2015-04-11,ACTIVO,-13.653329999999926,-73.42884999999995
PNSR,194390,2204005,"AMPLIACION DEL SISTEMA DE AGUA POTABLE E INSTALACION DEL SISTEMA DE ALCANTARILLADO Y CONSTRUCCION DE LA PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DEL C. P. PUERTO SAN ANTONIO, DISTRITO DE TINTAY PUNCU - TAYACAJA - HUANCAVELICA",MUNICIPALIDAD DISTRITAL DE TINTAY PUNCU,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,90718,720,1651418.93,TRANSFERENCIA,OBRA,CONCLUIDO,2014-10-13,2015-05-08,CERRADO,-12.14191999999997,-74.58332999999999
PNSR,201190,2215955,"MEJORAMIENTO Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE DE LOS CASERIOS DE ACO, AMBEY, LLOCLLA, SAN CRISTOBAL DE MASHAUN, TAYAPAMPA, UTUTUPAMPA, YUPANAPAMPA Y ANEXOS, DISTRITO DE OLLEROS - HUARAZ - ANCASH",MUNICIPALIDAD DISTRITAL DE OLLEROS,ANCASH,HUARAZ,OLLEROS,20108,1144,3275162.52,TRANSFERENCIA,OBRA,CONCLUIDO,2014-12-22,2017-07-26,ACTIVO,-9.666729999999973,-77.46559999999994
PNSR,140744,2182561,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO DE LOS CENTROS POBLADOS DEL DISTRITO DE QUERECOTILLO, PROVINCIA DE SULLANA - PIURA",MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA,SULLANA,"QUERECOTILLO,SULLANA",200607,5250,18654618.61,TRANSFERENCIA,OBRA,PARALIZADA,2014-11-07,2023-09-23,ACTIVO,-4.839839999999981,-80.65015999999997
PNSR,234697,2220840,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y LETRINAS EN LOS CASERIOS PUERTA PULACHE-NUEVO MARAY-NUEVA SANTA ROSA-NUEVA ESPERANZA -NUEVA ESPERANZA BAJA-BARRIO LIBRE-SANTA ELENA-JUAN VELASCO-TJ 96-SAN PEDRO, DISTRITO DE LAS LOMAS - PIURA - PIURA",MUNICIPALIDAD DISTRITAL DE LAS LOMAS,PIURA,PIURA,LAS LOMAS,200111,3746,10253131.31,TRANSFERENCIA,OBRA,CONCLUIDO,2014-12-01,2016-05-10,ACTIVO,-4.655839999999955,-80.24085999999994
PNSR,246530,2225903,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE EN LAS COMUNIDADES DE COLLANA I Y COLLANA II, DISTRITO DE HUATA - PUNO - PUNO",MUNICIPALIDAD DISTRITAL HUATA,PUNO,PUNO,HUATA,210108,3802,9008742.0,TRANSFERENCIA,OBRA,CONCLUIDO,2014-12-24,2015-10-19,ACTIVO,-15.61424999999997,-69.98227999999995
PNSR,239535,2226194,"MEJORAMIENTO Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE, ALCANTARILLADO Y PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES EN  LAS COMUNIDADES DE VERACRUZ Y TOTOS DEL DISTRITO DE TOTOS, PROVINCIA DE CANGALLO - AYACUCHO",MUNICIPALIDAD DISTRITAL DE TOTOS,AYACUCHO,CANGALLO,TOTOS,50206,2807,5231550.77,TRANSFERENCIA,OBRA,CONCLUIDO,2015-06-02,2016-01-27,ACTIVO,-13.53395999999998,-74.49808999999993
PNSR,203583,2209234,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y LETRINAS  EN 11 SECTORES DE LA COMUNIDAD DE CCOLLANA , DISTRITO DE VELILLE - CHUMBIVILCAS - CUSCO",MUNICIPALIDAD DISTRITAL DE VELILLE,CUSCO,CHUMBIVILCAS,VELILLE,80708,1473,4235895.72,TRANSFERENCIA,OBRA,CONCLUIDO,2016-05-04,2017-01-27,ACTIVO,-14.509289999999964,-71.87474999999995
PNSR,253883,2182266,"MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y ELIMINACIÓN DE EXCRETAS EN LOS CASERÍOS PIEDRA DEL TORO, LA UNIÓN Y SAN LUIS, JURISDICCIÓN DEL DISTRITO DE MORROPÓN, PROVINCIA DE MORROPON - PIURA",MUNICIPALIDAD DISTRITAL DE MORROPON,PIURA,MORROPON,MORROPON,200405,965,6191471.75,TRANSFERENCIA,OBRA,CONCLUIDO,2016-04-12,2017-01-06,ACTIVO,-5.256519045999937,-79.98861419899998
PNSR,273705,2189053,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DE LETRINAS SANITARIAS EN EL CASERÍO YAMOBAMBA - SECTOR TAMBILLO, CUSHURO, HACIENDA VIEJA Y CASERÍO CHOQUIZONGUILLO - SECTOR PUEBLO JOVEN DEL DISTRITO DE HUAMACHUCO, PROVINCIA DE SANCHEZ CARRION - LA LIBERTAD",MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,130901,820,3706046.0,TRANSFERENCIA,OBRA,CONCLUIDO,2016-01-30,2016-07-27,ACTIVO,-7.81374999999997,-78.04556999999994
PNSR,323467,2279021,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE E INSTALACION DEL SISTEMA DE DESAGUE EN EL ANEXO DE PAMPARACRA,DISTRITO DE PIAS, PROVINCIA DE PATAZ - LA LIBERTAD",MUNICIPALIDAD DISTRITAL DE PIAS,LA LIBERTAD,PATAZ,PIAS,130810,260,2399563.57,TRANSFERENCIA,OBRA,CONCLUIDO,2016-02-09,2016-06-09,CERRADO,-7.925089999999955,-77.54321999999996
PNSR,182780,2219804,"INSTALACION DE AGUA POTABLE Y SANEAMIENTO BÁSICO EN EL CASERÍO RAMAL DE CACHIYACÚ, DISTRITO DE UCHIZA - TOCACHE - SAN MARTIN",MUNICIPALIDAD DISTRITAL DE UCHIZA,SAN MARTIN,TOCACHE,UCHIZA,221005,361,783903.27,TRANSFERENCIA,OBRA,CONCLUIDO,2016-01-29,2016-06-12,ACTIVO,-8.352169999999944,-76.33796999999998
PNSR,313545,2254090,"CREACION DE LOS SISTEMAS DE AGUA POTABLE Y SANEAMIENTO BASICO DE LA LOCALIDAD DE GRANADILLA Y USHUSQUE GRANDE, DISTRITO DE UTICYACU - SANTA CRUZ - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE UTICYACU,CAJAMARCA,SANTA CRUZ,UTICYACU,61310,580,1466974.54,TRANSFERENCIA,OBRA,CONCLUIDO,2015-10-14,2016-04-30,ACTIVO,-6.6148102559999415,-78.79108109699996
PNSR,282091,2196947,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BÁSICO INTEGRAL EN LOS SECTORES DE CONTIHUYO, HUARACUYO, PUQUILMURI, DISTRITO DE QUILCAPUNCU - SAN ANTONIO DE PUTINA - PUNO",MUNICIPALIDAD DISTRITAL DE QUILCAPUNCU,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,211004,1463,4152305.34,TRANSFERENCIA,OBRA,CONCLUIDO,2015-12-30,2016-08-06,ACTIVO,-14.761279999999942,-69.62846999999994
PNSR,242155,2192920,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE, ALCANTARILLADO Y PTAR EN EL C.P. HUANCASAYANI, DISTRITO DE LIMBANI - SANDIA - PUNO",MUNICIPALIDAD DISTRITAL DE LIMBANI,PUNO,SANDIA,LIMBANI,211203,1398,3265481.04,TRANSFERENCIA,OBRA,CONCLUIDO,2015-07-16,2016-03-31,CERRADO,-13.755919999999946,-69.74735999999996
PNSR,243155,2221005,"INSTALACION DEL SERVICIOS DE AGUA POTABLE Y LETRINAS EN EL BARRIO DE SUSUPILLO DE LA COMUNIDAD CAMPESINA DE PAMPA FLORIDA, DISTRITO DE TANTAMAYO - HUAMALIES - HUANUCO",MUNICIPALIDAD DISTRITAL DE TANTAMAYO,HUANUCO,HUAMALIES,TANTAMAYO,100511,310,1016835.81,TRANSFERENCIA,OBRA,CONCLUIDO,2015-05-18,2015-10-14,CERRADO,-9.336499999999944,-76.68051999999994
PNSR,231207,2221140,"INSTALACION DEL SISTEMA DE AGUA POTABLE, ALCANTARILLADO SANITARIO Y LETRINAS INDIVIDUALES EN LA LOCALIDAD DE USHCA, DISTRITO DE PINRA - HUACAYBAMBA - HUANUCO",MUNICIPALIDAD DISTRITAL DE PINRA,HUANUCO,HUACAYBAMBA,PINRA,100404,469,1265709.39,TRANSFERENCIA,OBRA,CONCLUIDO,2015-12-06,2016-04-03,ACTIVO,-8.932339999999954,-77.02012999999994
PNSR,239612,2220823,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y DESAGÜE EN LA LOCALIDAD DE LA NUEVA URBANIZACIÓN DE POCPA, DISTRITO DE HUASTA - BOLOGNESI - ANCASH",MUNICIPALIDAD DISTRITAL DE HUASTA,ANCASH,BOLOGNESI,HUASTA,20509,329,1675293.62,TRANSFERENCIA,OBRA,CONCLUIDO,2016-01-14,2016-06-11,ACTIVO,-10.079129999999964,-76.97482999999994
PNSR,256466,2236836,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE, E INSTALACIÓN DE LETRINAS SANITARIAS EN LA COMUNIDAD DE LIMARECC, DISTRITO DE HUAMBALPA - VILCAS HUAMAN - AYACUCHO",MUNICIPALIDAD DISTRITAL DE HUAMBALPA,AYACUCHO,VILCAS HUAMAN,HUAMBALPA,51105,172,677976.63,TRANSFERENCIA,OBRA,CONCLUIDO,2015-11-13,2016-08-07,ACTIVO,-13.73802999999998,-73.91649999999998
PNSR,273921,2239697,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y LETRINAS SANITARIAS EN LA COMUNIDAD CAMPESINA COLLANA LOJERA, DISTRITO DE COATA - PUNO - PUNO",MUNICIPALIDAD DISTRITAL DE COATA,PUNO,PUNO,COATA,210107,724,1294499.33,TRANSFERENCIA,OBRA,CONCLUIDO,2015-12-18,2016-09-20,ACTIVO,-15.517519999999934,-69.94810999999999
PNSR,273561,2191226,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LA COMUNIDAD DE LUQUINA GRANDE, DISTRITO DE CHUCUITO - PUNO - PUNO",MUNICIPALIDAD DISTRITAL DE CHUCUITO,PUNO,PUNO,CHUCUITO,210106,700,1309999.61,TRANSFERENCIA,OBRA,CONCLUIDO,2015-08-03,2016-01-31,CERRADO,-16.605392465999955,-69.35852773199997
PNSR,285968,2195972,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BÁSICO INTEGRAL EN EL CENTRO POBLADO DE KIMSA MARKA DEL DISTRITO DE ILAVE, PROVINCIA DE EL COLLAO - PUNO",MUNICIPALIDAD PROVINCIAL DE EL COLLAO,PUNO,EL COLLAO,ILAVE,210501,936,1670591.0,TRANSFERENCIA,OBRA,CONCLUIDO,2015-08-17,2016-03-31,CERRADO,-16.08556999999996,-69.64073999999994
PNSR,291092,2243863,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO  EN LOS SECTORES DE LA ZONA ALTA Y CALATEINE, DISTRITO DE PISACOMA - CHUCUITO - PUNO",MUNICIPALIDAD DISTRITAL DE PISACOMA,PUNO,CHUCUITO,PISACOMA,210405,192,1167657.57,TRANSFERENCIA,OBRA,CONCLUIDO,2015-12-21,2016-07-27,ACTIVO,-16.837359999999933,-69.36907999999994
PNSR,273766,2191227,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LA COMUNIDAD CAMPESINA DE KARINA, DISTRITO DE CHUCUITO - PUNO - PUNO",MUNICIPALIDAD DISTRITAL DE CHUCUITO,PUNO,PUNO,CHUCUITO,210106,395,1092877.85,TRANSFERENCIA,OBRA,CONCLUIDO,2015-10-07,2016-04-15,CERRADO,-16.605392465999955,-69.35852773199997
PNSR,198371,2209226,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y DISPOSICION DE EXCRETAS DE LA LOCALIDAD DE JAPUTIRA DEL, DISTRITO DE SAN ANTON - AZANGARO - PUNO",MUNICIPALIDAD DISTRITAL DE SAN ANTON,PUNO,AZANGARO,SAN ANTON,210211,168,698858.4,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-01,2014-12-30,ACTIVO,-14.398279999999943,-70.27310999999997
PNSR,221657,2174822,"INSTALACION DEL SISTEMA DE LETRINAS SANITARIAS EN LA COMUNIDAD CAMPESINA DE SAN SALVADOR DE SIHUARUYO, DISTRITO DE SAN ANTON - AZANGARO - PUNO",MUNICIPALIDAD DISTRITAL DE SAN ANTON,PUNO,AZANGARO,SAN ANTON,210211,225,392156.28,TRANSFERENCIA,OBRA,CONCLUIDO,2014-08-27,2014-10-26,CERRADO,-14.398279999999943,-70.27310999999997
PNSR,255028,2179259,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE Y DESAGÜE EN LA LOCALIDAD DE SANTA ROSA ,, DISTRITO DE SANTA ROSA - MELGAR - PUNO",MUNICIPALIDAD DISTRITAL DE SANTA ROSA,PUNO,MELGAR,SANTA ROSA,210808,5186,7855115.15,TRANSFERENCIA,OBRA,CONCLUIDO,2015-08-17,2016-09-18,CERRADO,-5.432419999999979,-78.56733999999994
PNSR,212525,2214742,"MEJORAMIENTO DEL SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE Y ALCANTARILLADO (INCL. PTAR) EN LA LOCALIDAD DE LIMBANI, DISTRITO DE LIMBANI - SANDIA - PUNO",MUNICIPALIDAD DISTRITAL DE LIMBANI,PUNO,SANDIA,LIMBANI,211203,2334,5471108.0,TRANSFERENCIA,OBRA,CONCLUIDO,2016-01-07,2016-11-10,CERRADO,-13.755919999999946,-69.74735999999996
PNSR,201307,2215970,"MEJORAMIENTO Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE Y DESAGUE DE LA VILLA OLLEROS, DISTRITO DE OLLEROS - HUARAZ - ANCASH",MUNICIPALIDAD DISTRITAL DE OLLEROS,ANCASH,HUARAZ,OLLEROS,20108,2082,2778758.13,TRANSFERENCIA,OBRA,CONCLUIDO,2014-12-04,2015-06-02,ACTIVO,-9.666729999999973,-77.46559999999994
PNSR,191131,2204087,"AMPLIACION DEL SISTEMA INTEGRAL DE AGUA POTABLE Y ALCANTARILLADO-LETRINIZACION DE LAS LOCALIDADES DE LAS HUACAS, CHANRRO, PIEDRA AZUL, LOMA LARGA BAJA, LOMA LARGA ALTA, DISTRITO DE SAN MIGUEL DE EL FAIQUE - HUANCABAMBA - PIURA",MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE EL FAIQUE,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,200306,1877,9572656.08,TRANSFERENCIA,OBRA,CONCLUIDO,2014-11-18,2015-12-25,ACTIVO,-5.4027399999999375,-79.60386999999997
PNSR,273553,2197191,"MEJORAMIENTO Y AMPLIACION DE SERVICIOS DE SANEAMIENTO BASICO INTEGRAL EN LA C.C. CENTRAL CCALLA DEL, DISTRITO DE SAN JUAN DE SALINAS - AZANGARO - PUNO",MUNICIPALIDAD DISTRITAL DE SAN JUAN DE SALINAS,PUNO,AZANGARO,SAN JUAN DE SALINAS,210213,275,743017.43,TRANSFERENCIA,OBRA,PARALIZADA,2014-10-06,2023-09-23,ACTIVO,-14.94978999999995,-70.17495999999994
PNSR,250608,2176363,"MEJORAMIENTO Y AMPLIACION DEL AGUA POTABLE E INSTALACION DE LETRINAS CON ARRASTRE HIDRAULICO DE SANTA CRUZ DE QUILLHUAY, DISTRITO DE PAZOS - TAYACAJA - HUANCAVELICA",MUNICIPALIDAD DISTRITAL DE PAZOS,HUANCAVELICA,TAYACAJA,PAZOS,90711,409,878295.79,TRANSFERENCIA,OBRA,CONCLUIDO,2014-09-01,2014-12-02,ACTIVO,-12.242209999999943,-75.08884999999998
PNSR,231864,2226044,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA Y ALCANTARILLADO DE LA LOCALIDAD DEL, DISTRITO DE VILQUE CHICO - HUANCANE - PUNO",MUNICIPALIDAD DISTRITAL DE VILQUE CHICO,PUNO,HUANCANE,VILQUE CHICO,210608,726,1484361.48,TRANSFERENCIA,OBRA,CONCLUIDO,2014-07-08,2015-01-03,CERRADO,-15.21440999999993,-69.68892999999997
PNSR,224408,2221208,"INSTALACION DEL SISTEMA DE DESAGÜE FAMILIAR A NIVEL DE LOS CENTRO POBLADOS DE CHULLIN Y CHINCHOBAMBA, DISTRITO DE SAN JUAN - SIHUAS - ANCASH",MUNICIPALIDAD DISTRITAL DE SAN JUAN,ANCASH,SIHUAS,SAN JUAN,21909,3536,9405632.18,TRANSFERENCIA,OBRA,CONCLUIDO,2015-01-06,2015-12-15,CERRADO,-8.631089999999972,-77.61895999999996
PNSR,230859,2164325,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE LA LOCALIDAD DE CHACABAMBA, DISTRITO DE CHACABAMBA - YAROWILCA - HUANUCO",MUNICIPALIDAD DISTRITAL DE CHACABAMBA,HUANUCO,YAROWILCA,CHACABAMBA,101103,833,3233386.82,TRANSFERENCIA,OBRA,CONCLUIDO,2016-06-17,2017-05-18,ACTIVO,-9.902799999999957,-76.61163999999997
PNSR,224469,2160980,"INSTALACION Y MEJORAMIENTO DE LOS SERVICIOS DE SANEAMIENTO BASICO EN LOS CENTROS POBLADOS DE SAN JUAN DE MILPO Y SAN RAMON DE YANAPAMPA, DISTRITO DE SAN FRANCISCO DE ASIS DE YARUSYACAN - PASCO - PASCO",MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE ASIS DE YARUSYACAN,PASCO,PASCO,"SAN FRANCISCO DE ASIS DE YARUS,YANACANCHA",190108,1846,4134376.82,TRANSFERENCIA,OBRA,CONCLUIDO,2016-05-10,2020-08-20,ACTIVO,-10.541819999999973,-76.24153999999999
PNSR,222449,2209366,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO EN EL CASERÍO DE EL ROMERAL, DISTRITO DE ENCANADA - CAJAMARCA - CAJAMARCA",MUNICIPALIDAD DISTRITAL DE ENCAÑADA,CAJAMARCA,CAJAMARCA,ENCAÑADA,60105,270,1302790.53,TRANSFERENCIA,OBRA,CONCLUIDO,2015-12-15,2016-05-12,ACTIVO,-7.0856299999999806,-78.34317999999996
PNSR,272683,2190722,"MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DE SERVICIOS HIGIENICOS EN LA C.C. UNION CALACHACA Y MAMARAPI , DISTRITO DE CHUPA - AZANGARO - PUNO",MUNICIPALIDAD DISTRITAL DE CHUPA,PUNO,AZANGARO,CHUPA,210206,447,1326422.34,TRANSFERENCIA,OBRA,CONCLUIDO,2015-06-15,2016-03-30,CERRADO,-15.107359999999971,-69.98422999999997
PNSR,261539,2194522,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y DISPOSICIÓN DE EXCRETAS PARA LA ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS CHOSECANI HUAYCUYO, ,, DISTRITO DE SANTA ROSA - MELGAR - PUNO",MUNICIPALIDAD DISTRITAL DE SANTA ROSA,PUNO,MELGAR,SANTA ROSA,210808,215,819169.39,TRANSFERENCIA,OBRA,CONCLUIDO,2015-03-11,2015-10-31,CERRADO,-5.432419999999979,-78.56733999999994
PNSR,272769,2200073,"INSTALACION DE LOS SERVICIOS DEL SISTEMA DE AGUA POTABLE, DISPOSICION DE EXCRETAS EN LOS SECTORES DE AYMARUYO, SAN JUAN PATA Y LLANCALLANCA DE LA COMUNIDAD DE CHILLIUTIRA, DISTRITO DE ORURILLO - MELGAR - PUNO",MUNICIPALIDAD DISTRITAL DE ORURILLO,PUNO,MELGAR,ORURILLO,210807,108,1114923.25,TRANSFERENCIA,OBRA,CONCLUIDO,2015-03-23,2015-08-19,CERRADO,-14.72578999999996,-70.51399999999995
PNSR,255661,2180760,"INSTALACION DEL SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE Y DISPOSICION DE EXCRETAS EN EL CASERIO DE CHACPA, DISTRITO DE OBAS - YAROWILCA - HUANUCO",MUNICIPALIDAD DISTRITAL DE OBAS,HUANUCO,YAROWILCA,OBAS,101106,242,731287.44,TRANSFERENCIA,OBRA,CONCLUIDO,2015-07-24,2015-09-30,ACTIVO,-9.789099999999962,-76.65245999999996
PNSR,193143,2210382,"MEJORAMIENTO DE CAPTACION Y LINEA DE CONDUCCION Y CREACION DE PLANTA DE TRATAMIENTO EN LA LOCALIDAD DE HUANCASPATA, DISTRITO DE HUANCASPATA - PATAZ - LA LIBERTAD",MUNICIPALIDAD DISTRITAL DE HUANCASPATA,LA LIBERTAD,PATAZ,HUANCASPATA,130804,2410,1341134.78,TRANSFERENCIA,OBRA,CONCLUIDO,2015-07-17,2016-01-27,CERRADO,-8.457609999999931,-77.31383999999997
PNSR,272197,2198514,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y EQUIPO SANITARIO EN LA COMUNIDAD DE LAYUNI PULLUNI, DISTRITO DE INCHUPALLA - HUANCANE - PUNO",MUNICIPALIDAD DISTRITAL DE INCHUPALLA,PUNO,HUANCANE,INCHUPALLA,210604,275,499956.0,TRANSFERENCIA,OBRA,CONCLUIDO,2015-09-09,2015-12-07,ACTIVO,-14.979759999999942,-69.71255999999994
PNSR,272478,2192539,"INSTALACION DEL SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LA LOCALIDAD DE ANEXO JAPO, DISTRITO DE POMATA - CHUCUITO - PUNO",MUNICIPALIDAD DISTRITAL DE POMATA,PUNO,CHUCUITO,POMATA,210406,300,819340.48,TRANSFERENCIA,OBRA,CONCLUIDO,2015-01-19,2015-05-18,ACTIVO,-16.27383999999995,-69.29377999999997
PNSR,252637,2194518,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO  DEL CENTRO POBLADO DE PROGRESO, DISTRITO DE ASILLO - AZANGARO - PUNO",MUNICIPALIDAD DISTRITAL DE ASILLO,PUNO,AZANGARO,ASILLO,210204,1253,3584446.51,TRANSFERENCIA,OBRA (SALDO),EN EJECUCIÓN,2022-12-22,2023-09-23,ACTIVO,-14.787039999999934,-70.35338999999993
PNSR,218551,2204198,"AMPLIACION Y MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE DE PAMPACANCHA, PACCHA, CANTAR, DISTRITO DE ANTA - CARHUAZ - ANCASH",MUNICIPALIDAD DISTRITAL DE ANTA,ANCASH,CARHUAZ,ANTA,20604,607,1485894.64,TRANSFERENCIA,OBRA,CONCLUIDO,2014-12-17,2015-07-02,ACTIVO,-13.488925860999927,-72.36859495699997
